seq,cfg,sensor_ts_ms,arrival_ms,batch,x_mg,y_mg,z_mg
1292,1,117562,118304,1,6215,-6122,6902
1293,1,117642,118304,1,4405,-5530,6845
1294,1,117723,118305,1,3929,-7436,4465
1295,1,117803,118305,1,3962,-7692,4431
1296,1,117883,118305,1,4491,-8195,3541
1297,1,117964,118305,1,5135,-8004,3165
1298,1,118044,118305,1,4881,-9124,4367
1299,1,118124,119309,1,5344,-5961,3397
1300,1,118205,119309,1,4405,-3730,7798
1301,1,118285,119309,1,3818,-8394,3328
1302,1,118365,119309,1,5152,-8945,3931
1303,1,118445,119309,1,4920,-8097,3440
1304,1,118526,119309,1,5384,-6031,4661
1305,1,118606,119309,1,5145,-5820,4570
1306,1,118686,119309,1,5444,-5415,6026
1307,1,118766,119309,1,4058,-2777,6349
1308,1,118846,119309,1,3768,-8547,3383
1309,1,118927,119309,1,5506,-7778,3282
1310,1,119007,119309,1,5624,-6720,5473
1311,1,119087,119309,1,5229,-5672,4415
1312,1,119167,120312,1,5523,-9390,2169
1313,1,119248,120312,1,5260,-7101,2456
1314,1,119328,120312,1,4853,-8406,2174
1315,1,119409,120312,1,5154,-8205,1470
1316,1,119489,120312,1,5293,-7561,1850
1317,1,119570,120312,1,4872,-7755,2164
1318,1,119650,120312,1,5490,-8470,1675
1319,1,119731,120312,1,5071,-7391,2102
1320,1,119811,120312,1,5039,-7637,2269
1321,1,119892,120312,1,5516,-7980,1922
1322,1,119972,120312,1,5085,-7685,2133
1323,1,120053,120312,1,5063,-7410,2456
1324,1,120133,121316,1,5502,-8075,1865
1325,1,120214,121317,1,4764,-8269,1628
1326,1,120294,121317,1,5446,-7838,2487
1327,1,120374,121317,1,5351,-6912,2197
1328,1,120454,121317,1,4482,-7041,2279
1329,1,120535,121317,1,5933,-8066,1867
1330,1,120615,121317,1,4989,-8286,2035
1331,1,120695,121317,1,5106,-7391,2707
1332,1,120775,121317,1,5418,-8063,2327
1333,1,120855,121317,1,4676,-7774,2015
1334,1,120936,121317,1,5502,-8073,2449
1335,1,121016,121317,1,5241,-7652,2116
1336,1,121096,121317,1,4762,-7221,2348
1337,1,121176,122319,1,5777,-8078,2147
1338,1,121257,122319,1,5095,-7427,2528
1339,1,121337,122319,1,5061,-7247,2624
1340,1,121418,122319,1,5679,-8344,2475
1341,1,121498,122319,1,4939,-7762,2499
1342,1,121578,122319,1,5451,-7740,2583
1343,1,121659,122319,1,5684,-7745,2592
1344,1,121739,122319,1,4939,-7556,2822
1345,1,121820,122319,1,5075,-6565,3656
1346,1,121900,122319,1,5126,-7415,3632
1347,1,121980,122319,1,4577,-7369,3538
1348,1,122061,122319,1,5039,-8018,3184
1349,1,122141,123324,1,5310,-7106,3414
1350,1,122222,123325,1,4618,-7321,3727
1351,1,122302,123325,1,5746,-7788,3158
1352,1,122382,123325,1,5090,-6905,3505
1353,1,122463,123325,1,4869,-7462,3375
1354,1,122543,123325,1,5798,-7834,4276
1355,1,122623,123325,1,4982,-8703,3996
1356,1,122704,123325,1,4843,-7661,8140
1357,1,122784,123325,1,2415,-7005,7597
1358,1,122864,123325,1,794,-3198,5616
1359,1,122944,123325,1,1268,-1685,6244
1360,1,123025,123325,1,4008,-2863,7630
1361,1,123105,123325,1,3414,-1189,9747
1362,1,123185,124353,1,2185,-4077,9047
1363,1,123266,124353,1,1956,-3155,8899
1364,1,123346,124353,1,2758,-3347,9313
1365,1,123426,124353,1,2190,-3371,8719
1366,1,123506,124353,1,2454,-3660,8748
1367,1,123587,124353,1,3550,-3129,8906
1368,1,123667,124353,1,2518,-3632,9021
1369,1,123747,124353,1,2351,-3639,8590
1370,1,123827,124353,1,2109,-3703,8779
1371,1,123908,124353,1,2044,-3869,8585
1372,1,123988,124353,1,2078,-3802,8696
1373,1,124068,124353,1,2226,-4082,8628
1374,1,124148,125350,1,2478,-3890,8684
1375,1,124229,125350,1,2185,-3574,8636
1376,1,124309,125350,1,1946,-3933,8822
1377,1,124389,125350,1,2317,-3270,8458
1378,1,124470,125350,1,2645,-3747,8782
1379,1,124550,125350,1,2825,-3639,8755
1380,1,124630,125350,1,2937,-3550,8597
1381,1,124711,125350,1,4374,-2980,7903
1382,1,124791,125350,1,2935,-3361,9347
1383,1,124871,125350,1,2205,-3423,8588
1384,1,124951,125350,1,2375,-3658,8645
1385,1,125032,125350,1,2341,-3660,8660
1386,1,125112,125350,1,2528,-3383,8801
1387,1,125192,126354,1,2348,-3687,8751
1388,1,125273,126355,1,2221,-3217,8597
1389,1,125353,126355,1,2135,-3234,8887
1390,1,125434,126355,1,2592,-4309,8839
1391,1,125515,126355,1,2758,-2557,8375
1392,1,125595,126355,1,2765,-2980,8712
1393,1,125676,126355,1,2506,-3517,8660
1394,1,125756,126355,1,3069,-3023,8504
1395,1,125837,126355,1,3064,-4075,9021
1396,1,125917,126355,1,2353,-3675,8372
1397,1,125998,126355,1,2420,-3222,8595
1398,1,126079,126355,1,2715,-2976,8861
1399,1,126159,127358,1,2806,-3543,8765
1400,1,126240,127358,1,2645,-3167,8743
1401,1,126322,127358,1,2619,-3550,8717
1402,1,126403,127358,1,2806,-3143,8703
1403,1,126485,127358,1,2336,-3584,8636
1404,1,126566,127358,1,3126,-3246,8849
1405,1,126648,127358,1,2803,-3191,8660
1406,1,126730,127358,1,2396,-3440,8619
1407,1,126811,127358,1,2758,-3421,8727
1408,1,126893,127358,1,2818,-3268,8801
1409,1,126974,127358,1,2808,-3363,8696
1410,1,127056,127358,1,2664,-3225,8672
1411,1,127138,127358,1,2779,-3256,8731
1412,1,127219,128361,1,2693,-3210,8734
1413,1,127279,128361,1,2882,-2616,8990
1414,1,127359,128361,1,2954,-3019,9110
1415,1,127439,128361,1,3945,-2559,9390
1416,1,127519,128361,1,1144,-2133,9069
1417,1,127598,128362,1,2454,-1910,9289
1418,1,127678,128362,1,1668,-2212,9258
1419,1,127758,128362,1,1230,-2346,8923
1420,1,127838,128362,1,1295,-1537,9711
1421,1,127917,128362,1,1187,313,10175
1422,1,127997,128362,1,1374,2183,9397
1423,1,128077,129365,1,1699,2032,9605
1424,1,128157,129365,1,5559,5834,6620
1425,1,128237,129365,1,2073,1735,9112
1426,1,128316,129365,1,-172,2640,9318
1427,1,128396,129365,1,328,3059,9311
1428,1,128475,129365,1,679,2432,9289
1429,1,128555,129365,1,758,2612,9256
1430,1,128635,129365,1,718,2849,9392
1431,1,128714,129365,1,445,3093,8875
1432,1,128794,129365,1,2619,368,9447
1433,1,128873,129365,1,-98,-2844,9172
1434,1,128953,129365,1,924,-5442,8724
1435,1,129033,129365,1,3407,-3117,8147
1436,1,129112,130368,1,3502,-986,9845
1437,1,129192,130730,1,2346,-2813,8779
1438,1,129292,130730,1,2399,-2952,9337
1439,1,129372,130730,1,2853,-2346,8892
1440,1,129452,130730,1,3105,-3076,8930
1441,1,129532,130730,1,3768,-1376,9165
1442,1,129612,130730,1,2384,-3529,9677
1443,1,129692,130730,1,1934,-1822,8537
1444,1,129773,130730,1,2233,-2870,9079
1445,1,129853,130730,1,2219,-2449,9289
1446,1,129933,130730,1,3735,-4261,8784
1447,1,130013,130730,1,3620,-2324,9395
1448,1,130093,130730,1,2054,-699,9517
1449,2,130153,132376,10,2834,842,9129
1450,2,130234,132376,10,2025,-55,9304
1451,2,130314,132376,10,1611,-160,9342
1452,2,130394,132376,10,1556,1144,9560
1453,2,130474,132376,10,141,2310,8499
1454,2,130555,132376,10,-2126,3749,9287
1455,2,130635,132376,10,-684,3265,9756
1456,2,130715,132376,10,1259,2928,9258
1457,2,130796,132376,10,548,2846,9450
1458,2,130876,132376,10,433,3105,9217
1459,2,130956,132376,10,617,2980,9323
1460,2,131037,132376,10,351,3129,9407
1461,2,131117,132376,10,519,2961,9308
1462,2,131197,132376,10,790,2681,9493
1463,2,131278,132376,10,694,2770,9304
1464,2,131358,132376,10,610,2688,9373
1465,2,131438,132376,10,785,2633,9402
1466,2,131518,132376,10,158,2722,8648
1467,2,131599,132376,10,1108,4580,9330
1468,2,131679,132376,10,1489,-529,9696
1469,2,131759,134414,10,1675,-1089,9299
1470,2,131839,134414,10,1680,-2370,8403
1471,2,131920,134414,10,2399,-1403,10067
1472,2,132000,134414,10,2181,-1374,9194
1473,2,132080,134414,10,3440,-2111,9165
1474,2,132160,134414,10,3481,-2377,9143
1475,2,132241,134414,10,2262,-1575,9534
1476,2,132321,134414,10,2315,-1154,9035
1477,2,132401,134414,10,2595,-3146,9021
1478,2,132482,134414,10,4407,64,9519
1479,2,132562,134414,10,2770,-1834,9694
1480,2,132643,134414,10,2178,-1711,8956
1481,2,132723,134414,10,2332,-2171,9155
1482,2,132804,134414,10,2212,-1992,9227
1483,2,132884,134414,10,2288,-1958,9476
1484,2,132965,134414,10,2214,-2123,9057
1485,2,133045,134414,10,1924,-2909,9431
1486,2,133126,134414,10,4484,-409,9648
1487,2,133206,134414,10,2355,-1695,9694
1488,2,133287,134415,10,2087,-646,9459
1489,2,133367,135411,10,1491,538,9443
1490,2,133447,135411,10,1489,1024,9397
1491,2,133527,135411,10,1429,1426,10132
1492,2,133608,135411,10,912,1046,10369
1493,2,133688,135411,10,373,1508,9189
1494,2,133768,135411,10,342,2061,9476
1495,2,133848,135411,10,201,2916,9488
1496,2,133929,135411,10,2,2801,9368
1497,2,134009,135411,10,-4,2583,9399
1498,2,134089,135411,10,-9,2772,9385
1499,2,134169,135411,10,-275,2695,9431
1500,2,134250,135411,10,9,2463,9419
1501,2,134330,135411,10,-71,2569,9330
1502,2,134410,135411,10,31,2581,9443
1503,2,134490,135411,10,165,2444,9696
1504,2,134571,135411,10,179,2612,9526
1505,2,134651,135411,10,263,5121,10953
1506,2,134731,135411,10,4745,5435,7300
1507,2,134812,135411,10,3785,2645,10508
1508,2,134892,135411,10,732,296,9261
1509,2,134972,137414,10,-1453,-1874,8652
1510,2,135053,137414,10,-2497,-3366,7333
1511,2,135133,137414,10,-2662,-5365,6232
1512,2,135213,137414,10,-2229,-7350,6648
1513,2,135294,137414,10,-1869,-5425,8449
1514,2,135374,137414,10,-1819,-2372,9742
1515,2,135454,137414,10,-258,-3584,9850
1516,2,135535,137414,10,-150,-3375,9541
1517,2,135615,137414,10,-52,-3521,10017
1518,2,135695,137414,10,-1992,-2293,9419
1519,2,135776,137414,10,660,-2755,6684
1520,2,135856,137414,10,26,-6356,12450
1521,2,135936,137414,10,-55,-5116,8157
1522,2,136017,137414,10,-440,-2770,9457
1523,2,136097,137414,10,-538,-3220,8873
1524,2,136177,137414,10,-184,-3507,8770
1525,2,136258,137414,10,-555,-3138,9246
1526,2,136338,137414,10,-244,-3344,8992
1527,2,136418,137414,10,-445,-3682,8921
1528,2,136498,137414,10,-351,-3526,8992
1529,2,136579,138416,10,-445,-4407,8542
1530,2,136659,138416,10,-557,-4355,8820
1531,2,136739,138416,10,-445,-3672,8863
1532,2,136820,138416,10,-591,-3500,8937
1533,2,136900,138416,10,-383,-3735,8832
1534,2,136980,138416,10,-586,-3804,8945
1535,2,137061,138416,10,-442,-3809,8806
1536,2,137141,138416,10,-428,-3842,8758
1537,2,137221,138416,10,-577,-3526,8980
1538,2,137302,138416,10,-246,-3603,8882
1539,2,137382,138416,10,-567,-3596,8980
1540,2,137463,138416,10,-203,-3569,9050
1541,2,137543,138416,10,-670,-3675,8897
1542,2,137624,138416,10,-189,-3917,8786
1543,2,137704,138416,10,-665,-3533,8968
1544,2,137785,138416,10,-335,-3636,8897
1545,2,137865,138416,10,-636,-3883,8810
1546,2,137946,138416,10,-122,-3849,8736
1547,2,138026,138416,10,-627,-4089,8899
1548,2,138107,138416,10,-129,-3936,8535
1549,2,138187,140424,10,-521,-3021,9215
1550,2,138268,140424,10,-888,-3510,9119
1551,2,138348,140424,10,-447,-3936,8789
1552,2,138428,140424,10,-720,-3627,8925
1553,2,138508,140424,10,-105,-3651,8983
1554,2,138589,140424,10,-732,-3984,8751
1555,2,138669,140424,10,-581,-3529,9002
1556,2,138749,140424,10,-397,-3859,8712
1557,2,138830,140424,10,-421,-3665,9045
1558,2,138910,140424,10,-217,-3830,8889
1559,2,138990,140424,10,-371,-4070,8679
1560,2,139071,140424,10,-301,-3732,9043
1561,2,139151,140424,10,-505,-3754,8822
1562,2,139231,140424,10,-138,-3893,8772
1563,2,139312,140424,10,-349,-3986,8777
1564,2,139394,140424,10,-366,-3917,8705
1565,2,139475,140424,10,-299,-3828,8834
1566,2,139557,140424,10,-354,-4130,8767
1567,2,139638,140424,10,-363,-3907,8822
1568,2,139719,140424,10,-277,-4130,8719
1569,2,139801,142304,10,-316,-4108,8722
1570,2,139882,142304,10,-304,-4106,8753
1571,2,139964,142304,10,-339,-3998,8739
1572,2,140045,142304,10,-368,-4144,8676
1573,2,140127,142304,10,-249,-3996,8748
1574,2,140208,142304,10,-318,-4161,8676
1575,2,140290,142304,10,-335,-4094,8710
1576,2,140369,142304,10,-337,-4041,8743
1577,2,140449,142304,10,-306,-4058,8719
1578,2,140529,142305,10,-409,-4039,8696
1579,2,140608,142305,10,-378,-4173,8700
1580,2,140688,142305,10,-260,-4194,8652
1581,2,140768,142305,10,-354,-4273,8612
1582,2,140847,142305,10,-354,-4242,8583
1583,2,140927,142305,10,-375,-4235,8650
1584,2,141007,142305,10,-418,-4312,8626
1585,2,141086,142305,10,-404,-4359,8566
1586,2,141166,142305,10,-409,-4304,8643
1587,2,141246,142305,10,-404,-4307,8638
1588,2,141322,142305,10,-493,-4312,8590
1589,2,141402,143308,10,-407,-4288,8631
1590,2,141482,143308,10,-440,-4235,8628
1591,2,141562,143308,10,-452,-4355,8616
1592,2,141642,143308,10,-498,-4309,8628
1593,2,141722,143308,10,-383,-4292,8590
1594,2,141802,143308,10,-531,-4336,8612
1595,2,141882,143308,10,-399,-4257,8581
1596,2,141962,143308,10,-498,-4343,8588
1597,2,142042,143308,10,-371,-4302,8595
1598,2,142122,143308,10,-464,-4441,8619
1599,2,142202,143308,10,-433,-4374,8545
1600,2,142282,143308,10,-457,-4364,8566
1601,2,142362,143308,10,-361,-4295,8616
1602,2,142442,143308,10,-538,-4434,8578
1603,2,142523,143308,10,-371,-4391,8545
1604,2,142603,143308,10,-411,-4400,8554
1605,2,142684,143308,10,-490,-4328,8566
1606,2,142764,143308,10,-517,-4427,8597
1607,2,142845,143308,10,-392,-4393,8566
1608,2,142925,143309,10,-627,-4300,8569
1609,2,143006,145317,10,-565,-4371,8549
1610,2,143086,145317,10,-318,-4127,8583
1611,2,143167,145317,10,-620,-4364,8662
1612,2,143247,145317,10,-409,-4295,8557
1613,2,143328,145317,10,-584,-4472,8545
1614,2,143408,145317,10,-426,-4383,8561
1615,2,143488,145317,10,-481,-4357,8557
1616,2,143568,145317,10,-435,-4316,8583
1617,2,143649,145317,10,-505,-4362,8616
1618,2,143729,145317,10,-452,-4316,8552
1619,2,143809,145317,10,-557,-4324,8526
1620,2,143889,145317,10,-545,-4395,8597
1621,2,143970,145317,10,-423,-4338,8547
1622,2,144050,145317,10,-469,-4364,8540
1623,2,144130,145317,10,-481,-4336,8564
1624,2,144210,145317,10,-421,-4386,8528
1625,2,144291,145317,10,-495,-4450,8540
1626,2,144371,145317,10,-454,-4393,8561
1627,2,144451,145317,10,-598,-4120,8743
1628,2,144531,145317,10,-222,-4412,8413
1629,2,144611,146319,10,-445,-4544,8516
1630,2,144692,146319,10,-567,-4436,8557
1631,2,144772,146319,10,-380,-4300,8583
1632,2,144852,146319,10,-447,-4429,8521
1633,2,144932,146320,10,-498,-4278,8662
1634,2,145013,146320,10,-414,-4192,8605
1635,2,145093,146320,10,-531,-4446,8509
1636,2,145173,146320,10,-495,-4388,8578
1637,2,145253,146320,10,-442,-4415,8545
1638,2,145334,146320,10,-555,-4350,8588
1639,2,145414,146320,10,-471,-4393,8573
1640,2,145495,146320,10,-407,-4460,8516
1641,2,145575,146320,10,-521,-4369,8545
1642,2,145655,146320,10,-426,-4297,8540
1643,2,145736,146320,10,-509,-4470,8540
1644,2,145816,146320,10,-469,-4328,8557
1645,2,145897,146320,10,-469,-4304,8636
1646,2,145977,146320,10,-560,-4343,8549
1647,2,146057,146320,10,-450,-4247,8578
1648,2,146138,146320,10,-596,-4309,8590
1649,2,146218,148330,10,-469,-4443,8540
1650,2,146299,148330,10,-471,-4419,8569
1651,2,146379,148330,10,-548,-4357,8557
1652,2,146459,148330,10,-416,-4412,8569
1653,2,146540,148330,10,-725,-4503,8593
1654,2,146620,148330,10,-351,-4343,8573
1655,2,146701,148330,10,-557,-4388,8528
1656,2,146781,148330,10,-627,-4398,8554
1657,2,146861,148330,10,-356,-4266,8585
1658,2,146942,148330,10,-418,-4259,8571
1659,2,147022,148330,10,-785,-4395,8552
1660,2,147103,148330,10,-423,-4307,8559
1661,2,147183,148330,10,-368,-4357,8497
1662,2,147263,148330,10,-684,-4355,8612
1663,2,147344,148330,10,-411,-4290,8648
1664,2,147424,148330,10,-371,-4271,8506
1665,2,147504,148330,10,-668,-4427,8576
1666,2,147585,148330,10,-502,-4381,8559
1667,2,147665,148330,10,-445,-4383,8554
1668,2,147745,148330,10,-555,-4513,8485
1669,2,147826,150355,10,-366,-4427,8552
1670,2,147906,150355,10,-495,-4336,8571
1671,2,147986,150355,10,-663,-4314,8533
1672,2,148067,150355,10,-735,-4352,8662
1673,2,148147,150355,10,-656,-4122,8590
1674,2,148227,150355,10,-883,-4336,8676
1675,2,148308,150355,10,-682,-4051,8705
1676,2,148388,150355,10,-651,-4331,8518
1677,2,148468,150355,10,-675,-4067,8789
1678,2,148548,150355,10,-414,-4283,8461
1679,2,148629,150355,10,-356,-4460,8456
1680,2,148709,150355,10,-608,-4185,8669
1681,2,148789,150355,10,-428,-4130,8679
1682,2,148870,150355,10,-701,-4472,8528
1683,2,148950,150355,10,-591,-4355,8573
1684,2,149030,150355,10,-555,-4314,8581
1685,2,149111,150355,10,-737,-4482,8545
1686,2,149191,150355,10,-450,-4245,8597
1687,2,149271,150355,10,-663,-4338,8545
1688,2,149352,150355,10,-689,-4285,8585
1689,2,149432,151749,10,-560,-4297,8564
1690,2,149512,151750,10,-629,-4338,8561
1691,2,149593,151750,10,-713,-4340,8564
1692,2,149673,151750,10,-596,-4333,8528
1693,2,149753,151750,10,-699,-4443,8552
1694,2,149834,151750,10,-608,-4415,8600
1695,2,149914,151750,10,-658,-4434,8509
1696,2,149994,151750,10,-711,-4400,8499
1697,2,150075,151750,10,-648,-4400,8542
1698,2,150155,151750,10,-617,-4345,8549
1699,2,150235,151750,10,-713,-4364,8547
1700,2,150323,151750,10,-684,-4345,8530
1701,2,150403,151750,10,-660,-4388,8514
1702,2,150483,151750,10,-651,-4388,8540
1703,2,150563,151750,10,-644,-4343,8492
1704,2,150643,151750,10,-713,-4364,8523
1705,2,150723,151750,10,-605,-4501,8535
1706,2,150803,151750,10,-873,-4915,8667
1707,2,150883,151750,10,6545,-6134,8614
1708,2,150963,151750,10,-1824,-632,7812
1709,2,151043,153755,10,-8298,-4616,4118
1710,2,151123,153755,10,-8877,-13762,124
1711,2,151203,153755,10,-2729,-9670,-1800
1712,2,151283,153755,10,502,-7041,172
1713,2,151363,153755,10,-21,-5480,1122
1714,2,151445,153755,10,1541,-15811,2162
1715,2,151526,153756,10,143,-6553,1790
1716,2,151608,153756,10,1438,-8502,617
1717,2,151689,153756,10,1886,-7984,1192
1718,2,151771,153756,10,1290,-10149,-371
1719,2,151852,153756,10,385,-8456,-3632
1720,2,151934,153756,10,-3263,-8142,-4702
1721,2,152015,153756,10,-2396,-8566,-4517
1722,2,152097,153756,10,-1434,-7060,-6409
1723,2,152178,153756,10,-1515,-10113,-3660
1724,2,152260,153756,10,-339,-9577,-258
1725,2,152342,153756,10,-143,-7477,-1587
1726,2,152421,153756,10,-160,-5332,919
1727,2,152501,153756,10,2377,-9158,-210
1728,2,152580,153756,10,5490,-9974,1680
1729,2,152660,155764,10,5624,-7980,1596
1730,2,152740,155764,10,4867,-8250,1362
1731,2,152819,155764,10,6761,-9756,-50
1732,2,152899,155764,10,6591,-10115,1800
1733,2,152978,155764,10,7034,-8037,-821
1734,2,153058,155764,10,7091,-8367,1228
1735,2,153138,155764,10,5774,-7134,2205
1736,2,153217,155764,10,4755,-7254,2011
1737,2,153297,155764,10,4846,-7934,3225
1738,2,153376,155764,10,4862,-7968,2973
1739,2,153456,155764,10,4122,-7807,2753
1740,2,153536,155764,10,4003,-7678,3179
1741,2,153616,155764,10,3739,-7908,3105
1742,2,153695,155764,10,4125,-8159,3280
1743,2,153775,155764,10,3828,-8401,3356
1744,2,153855,155764,10,3711,-7989,3366
1745,2,153935,155764,10,3955,-8016,3775
1746,2,154014,155764,10,3960,-7747,3988
1747,2,154094,155764,10,3725,-7448,3792
1748,2,154174,155764,10,3828,-8004,3648
1749,2,154254,156826,10,4101,-7953,3653
1750,2,154334,156826,10,3699,-8025,3838
1751,2,154414,156826,10,3996,-8142,3742
1752,2,154494,156826,10,4187,-7786,3938
1753,2,154574,156826,10,4132,-7920,3577
1754,2,154654,156826,10,3972,-7879,3694
1755,2,154734,156826,10,4053,-7879,3720
1756,2,154814,156826,10,3948,-7726,3644
1757,2,154895,156826,10,3974,-7534,3787
1758,2,154975,156826,10,4144,-7810,3579
1759,2,155055,156826,10,4429,-7874,3538
1760,2,155135,156826,10,4692,-8121,3787
1761,2,155215,156826,10,4328,-7934,3541
1762,2,155295,156826,10,4379,-7812,3174
1763,2,155369,156826,10,4419,-7872,3378
1764,2,155449,156826,10,4506,-7788,3318
1765,2,155529,156826,10,4364,-7869,3490
1766,2,155609,156826,10,4376,-7757,3442
1767,2,155689,156826,10,4577,-7728,3296
1768,2,155769,156826,10,4249,-8097,3423
1769,2,155849,157830,10,4307,-7948,3174
1770,2,155929,157830,10,4304,-7893,3390
1771,2,156009,157830,10,4328,-7778,3342
1772,2,156089,157830,10,4537,-8030,3569
1773,2,156169,157830,10,4395,-7881,3447
1774,2,156249,157830,10,4218,-7776,3428
1775,2,156329,157830,10,4395,-7855,3421
1776,2,156408,157830,10,4510,-7881,3383
1777,2,156488,157830,10,4213,-7688,3505
1778,2,156568,157830,10,4142,-7829,3347
1779,2,156647,157830,10,4482,-7891,3234
1780,2,156727,157830,10,4283,-7977,3380
1781,2,156807,157830,10,4312,-7865,3347
1782,2,156887,157830,10,4300,-7922,3208
1783,2,156966,157830,10,4460,-7915,3189
1784,2,157046,157830,10,4381,-8073,3294
1785,2,157126,157830,10,4312,-8097,3251
1786,2,157205,157830,10,4362,-8047,3328
1787,2,157285,157830,10,4376,-7937,3299
1788,2,157365,157830,10,4508,-7946,3287
1789,2,157445,159836,10,4348,-7814,3272
1790,2,157525,159836,10,4211,-7865,3399
1791,2,157606,159836,10,4400,-7889,3373
1792,2,157686,159836,10,4448,-8068,3289
1793,2,157767,159836,10,4175,-7798,3332
1794,2,157847,159836,10,4280,-7767,3330
1795,2,157928,159836,10,4498,-8032,3198
1796,2,158008,159836,10,4424,-7994,3179
1797,2,158089,159836,10,4300,-7951,3438
1798,2,158169,159836,10,4302,-7790,3289
1799,2,158250,159836,10,4477,-7872,3289
1800,2,158330,159836,10,4364,-8032,3263
1801,2,158411,159836,10,4338,-8004,3294
1802,2,158493,159836,10,4477,-7707,3153
1803,2,158575,159836,10,4345,-7898,3342
1804,2,158657,159836,10,4484,-7932,3229
1805,2,158739,159836,10,4285,-7872,3430
1806,2,158821,159836,10,4122,-7929,3361
1807,2,158903,159836,10,4340,-7822,3330
1808,2,158984,159836,10,4321,-7915,3454
1809,2,159066,161843,10,4163,-7977,3524
1810,2,159148,161843,10,4331,-7800,3318
1811,2,159230,161843,10,4290,-7843,3490
1812,2,159312,161843,10,4338,-8001,3270
1813,2,159394,161843,10,4273,-7881,3368
1814,2,159454,161843,10,4367,-7786,3368
1815,2,159534,161843,10,4259,-7673,3330
1816,2,159614,161843,10,4429,-7913,3330
1817,2,159693,161843,10,4350,-7917,3282
1818,2,159773,161843,10,4338,-7767,3416
1819,2,159853,161843,10,4412,-7970,3272
1820,2,159932,161843,10,4292,-8063,3457
1821,2,160012,161843,10,4352,-7776,3414
1822,2,160092,161843,10,4185,-7721,3577
1823,2,160171,161843,10,4319,-7778,3490
1824,2,160251,161843,10,4508,-7903,3502
1825,2,160331,161843,10,4151,-7915,3617
1826,2,160411,161843,10,4168,-7738,3541
1827,2,160490,161843,10,4381,-7637,3591
1828,2,160570,161843,10,4465,-7958,3507
1829,2,160650,162845,10,4237,-7898,3531
1830,2,160729,162845,10,4290,-7802,3498
1831,2,160809,162845,10,4381,-7848,3517
1832,2,160889,162845,10,4462,-7810,3440
1833,2,160968,162845,10,4333,-7932,3459
1834,2,161048,162845,10,4304,-7939,3562
1835,2,161128,162845,10,4247,-7824,3507
1836,2,161207,162845,10,4448,-7795,3416
1837,2,161287,162845,10,4312,-7752,3529
1838,2,161367,162845,10,4422,-7743,3691
1839,2,161446,162845,10,4491,-7829,3387
1840,2,161526,162845,10,4158,-7527,3584
1841,2,161606,162845,10,4501,-7819,3797
1842,2,161686,162845,10,4510,-7664,3565
1843,2,161766,162845,10,4192,-7731,3766
1844,2,161846,162845,10,4338,-7740,3768
1845,2,161926,162845,10,4498,-7544,3608
1846,2,162006,162845,10,4381,-7587,3715
1847,2,162086,162845,10,4343,-7702,3751
1848,2,162166,162845,10,4367,-7771,3490
1849,2,162246,164854,10,4532,-7822,3644
1850,2,162326,164854,10,4484,-7764,3521
1851,2,162406,164854,10,4393,-7695,3438
1852,2,162486,164854,10,4446,-7850,3529
1853,2,162566,164854,10,4419,-7757,3483
1854,2,162646,164854,10,4587,-7829,3375
1855,2,162726,164854,10,4506,-7721,3474
1856,2,162807,164854,10,4302,-7599,3586
1857,2,162887,164854,10,4359,-7812,3596
1858,2,162967,164854,10,4465,-7877,3462
1859,2,163047,164854,10,4405,-7831,3627
1860,2,163128,164854,10,4498,-7877,2217
1861,2,163208,164854,10,4376,-7534,3193
1862,2,163288,164854,10,4498,-7802,3421
1863,2,163368,164854,10,4443,-8162,3577
1864,2,163449,164854,10,4228,-7656,3665
1865,2,163529,164854,10,4209,-7580,3744
1866,2,163609,164854,10,4429,-7649,3711
1867,2,163690,164854,10,4386,-7860,3608
1868,2,163770,164854,10,4338,-7848,3677
1869,2,163850,166887,10,4321,-7537,3648
1870,2,163931,166887,10,4482,-7676,3691
1871,2,164011,166887,10,4359,-7771,3701
1872,2,164091,166887,10,4400,-7738,3672
1873,2,164172,166887,10,4412,-7668,3670
1874,2,164252,166887,10,4283,-7726,3778
1875,2,164332,166887,10,4350,-7618,3632
1876,2,164413,166887,10,4498,-7652,3612
1877,2,164493,166887,10,4415,-7781,3660
1878,2,164573,166887,10,4343,-7647,3658
1879,2,164653,166887,10,4395,-7925,3641
1880,2,164734,166887,10,4297,-7611,3818
1881,2,164814,166887,10,4525,-7762,3699
1882,2,164894,166887,10,4455,-7807,3897
1883,2,164975,166887,10,4374,-7585,3962
1884,2,165055,166887,10,4257,-7472,3881
1885,2,165135,166887,10,4455,-7786,3787
1886,2,165216,166887,10,4391,-7728,3900
1887,2,165296,166887,10,4383,-7522,3993
1888,2,165376,166887,10,4446,-7544,3900
1889,2,165457,167884,10,4359,-7632,3890
1890,2,165537,167884,10,4348,-7541,3869
1891,2,165618,167884,10,4405,-7642,3964
1892,2,165698,167884,10,4388,-7767,3948
1893,2,165778,167884,10,4328,-7544,3878
1894,2,165859,167884,10,4486,-7518,3806
1895,2,165939,167884,10,4443,-7666,3900
1896,2,166020,167884,10,4326,-7455,3955
1897,2,166100,167884,10,4362,-7637,3964
1898,2,166180,167884,10,4367,-7692,3763
1899,2,166261,167884,10,4381,-7597,3972
1900,2,166341,167884,10,4424,-7620,3984
1901,2,166422,167884,10,4424,-7527,3787
